case_id,type,turn_1_expected,turn_1,turn_2_expected,turn_2,turn_3_expected,turn_3,turn_4_expected,turn_4
1884,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,CartViewIntent,xem giỏ hàng,OrderCancelIntent,hủy đơn này
1885,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,CartViewIntent,xem giỏ hàng,OrderModifyIntent,sửa đơn này
1886,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,CartViewIntent,xem giỏ hàng,RefundStatusIntent,hoàn tiền đơn này
1887,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,CartViewIntent,xem giỏ hàng,ComplaintIntent,khiếu nại đơn này
1888,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,CartViewIntent,xem giỏ hàng,OrderDetailIntent,đơn này bao nhiêu tiền
1889,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,CartViewIntent,xem giỏ hàng,OrderStatusIntent,kiểm tra đơn này
1890,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,CartViewIntent,xem giỏ hàng,ShippingTrackingIntent,shipper tới chưa
1891,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,WarrantyPolicyIntent,chính sách bảo hành thế nào,OrderDetailIntent,xem chi tiết đơn này
1892,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,WarrantyPolicyIntent,chính sách bảo hành thế nào,OrderStatusIntent,đơn này đang ở đâu
1893,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,WarrantyPolicyIntent,chính sách bảo hành thế nào,ShippingTrackingIntent,đơn này giao tới đâu
1894,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,WarrantyPolicyIntent,chính sách bảo hành thế nào,OrderCancelIntent,hủy đơn này
1895,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,WarrantyPolicyIntent,chính sách bảo hành thế nào,OrderModifyIntent,sửa đơn này
1896,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,WarrantyPolicyIntent,chính sách bảo hành thế nào,RefundStatusIntent,hoàn tiền đơn này
1897,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,WarrantyPolicyIntent,chính sách bảo hành thế nào,ComplaintIntent,khiếu nại đơn này
1898,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,WarrantyPolicyIntent,chính sách bảo hành thế nào,OrderDetailIntent,đơn này bao nhiêu tiền
1899,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,WarrantyPolicyIntent,chính sách bảo hành thế nào,OrderStatusIntent,kiểm tra đơn này
1900,order_context,order_history,xem lịch sử đơn hàng,OrderStatusIntent,kiểm tra lại đơn này,WarrantyPolicyIntent,chính sách bảo hành thế nào,ShippingTrackingIntent,shipper tới chưa
1901,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductPriceIntent,iPhone 16 giá bao nhiêu,OrderDetailIntent,xem chi tiết đơn này
1902,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductPriceIntent,iPhone 16 giá bao nhiêu,OrderStatusIntent,đơn này đang ở đâu
1903,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductPriceIntent,iPhone 16 giá bao nhiêu,ShippingTrackingIntent,đơn này giao tới đâu
1904,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductPriceIntent,iPhone 16 giá bao nhiêu,OrderCancelIntent,hủy đơn này
1905,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductPriceIntent,iPhone 16 giá bao nhiêu,OrderModifyIntent,sửa đơn này
1906,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductPriceIntent,iPhone 16 giá bao nhiêu,RefundStatusIntent,hoàn tiền đơn này
1907,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductPriceIntent,iPhone 16 giá bao nhiêu,ComplaintIntent,khiếu nại đơn này
1908,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductPriceIntent,iPhone 16 giá bao nhiêu,OrderDetailIntent,đơn này bao nhiêu tiền
1909,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductPriceIntent,iPhone 16 giá bao nhiêu,OrderStatusIntent,kiểm tra đơn này
1910,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductPriceIntent,iPhone 16 giá bao nhiêu,ShippingTrackingIntent,shipper tới chưa
1911,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderDetailIntent,xem chi tiết đơn này
1912,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderStatusIntent,đơn này đang ở đâu
1913,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,ShippingTrackingIntent,đơn này giao tới đâu
1914,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderCancelIntent,hủy đơn này
1915,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderModifyIntent,sửa đơn này
1916,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,RefundStatusIntent,hoàn tiền đơn này
1917,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,ComplaintIntent,khiếu nại đơn này
1918,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderDetailIntent,đơn này bao nhiêu tiền
1919,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,OrderStatusIntent,kiểm tra đơn này
1920,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductSearchIntent,tìm Samsung Galaxy S26 Ultra,ShippingTrackingIntent,shipper tới chưa
1921,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderDetailIntent,xem chi tiết đơn này
1922,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderStatusIntent,đơn này đang ở đâu
1923,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,ShippingTrackingIntent,đơn này giao tới đâu
1924,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderCancelIntent,hủy đơn này
1925,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderModifyIntent,sửa đơn này
1926,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,RefundStatusIntent,hoàn tiền đơn này
1927,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,ComplaintIntent,khiếu nại đơn này
1928,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderDetailIntent,đơn này bao nhiêu tiền
1929,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,OrderStatusIntent,kiểm tra đơn này
1930,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,ProductRecommendationIntent,tư vấn điện thoại chụp ảnh,ShippingTrackingIntent,shipper tới chưa
1931,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderDetailIntent,xem chi tiết đơn này
1932,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderStatusIntent,đơn này đang ở đâu
1933,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,StoreInfoIntent,shop mở cửa lúc mấy giờ,ShippingTrackingIntent,đơn này giao tới đâu
1934,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderCancelIntent,hủy đơn này
1935,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderModifyIntent,sửa đơn này
1936,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,StoreInfoIntent,shop mở cửa lúc mấy giờ,RefundStatusIntent,hoàn tiền đơn này
1937,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,StoreInfoIntent,shop mở cửa lúc mấy giờ,ComplaintIntent,khiếu nại đơn này
1938,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderDetailIntent,đơn này bao nhiêu tiền
1939,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,StoreInfoIntent,shop mở cửa lúc mấy giờ,OrderStatusIntent,kiểm tra đơn này
1940,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,StoreInfoIntent,shop mở cửa lúc mấy giờ,ShippingTrackingIntent,shipper tới chưa
1941,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,GreetingIntent,xin chào shop,OrderDetailIntent,xem chi tiết đơn này
1942,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,GreetingIntent,xin chào shop,OrderStatusIntent,đơn này đang ở đâu
1943,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,GreetingIntent,xin chào shop,ShippingTrackingIntent,đơn này giao tới đâu
1944,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,GreetingIntent,xin chào shop,OrderCancelIntent,hủy đơn này
1945,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,GreetingIntent,xin chào shop,OrderModifyIntent,sửa đơn này
1946,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,GreetingIntent,xin chào shop,RefundStatusIntent,hoàn tiền đơn này
1947,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,GreetingIntent,xin chào shop,ComplaintIntent,khiếu nại đơn này
1948,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,GreetingIntent,xin chào shop,OrderDetailIntent,đơn này bao nhiêu tiền
1949,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,GreetingIntent,xin chào shop,OrderStatusIntent,kiểm tra đơn này
1950,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,GreetingIntent,xin chào shop,ShippingTrackingIntent,shipper tới chưa
1951,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,FallbackIntent,kể cho tôi chuyện cổ tích,OrderDetailIntent,xem chi tiết đơn này
1952,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,FallbackIntent,kể cho tôi chuyện cổ tích,OrderStatusIntent,đơn này đang ở đâu
1953,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,FallbackIntent,kể cho tôi chuyện cổ tích,ShippingTrackingIntent,đơn này giao tới đâu
1954,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,FallbackIntent,kể cho tôi chuyện cổ tích,OrderCancelIntent,hủy đơn này
1955,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,FallbackIntent,kể cho tôi chuyện cổ tích,OrderModifyIntent,sửa đơn này
1956,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,FallbackIntent,kể cho tôi chuyện cổ tích,RefundStatusIntent,hoàn tiền đơn này
1957,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,FallbackIntent,kể cho tôi chuyện cổ tích,ComplaintIntent,khiếu nại đơn này
1958,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,FallbackIntent,kể cho tôi chuyện cổ tích,OrderDetailIntent,đơn này bao nhiêu tiền
1959,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,FallbackIntent,kể cho tôi chuyện cổ tích,OrderStatusIntent,kiểm tra đơn này
1960,order_context,order_history,xem lịch sử đơn hàng,ShippingTrackingIntent,shipper của đơn này tới chưa,FallbackIntent,kể cho tôi chuyện cổ tích,ShippingTrackingIntent,shipper tới chưa
